dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.244970,2.000000,1.245000,1.500000,0.000000,0.000000,0.000000
0.020000,1.274970,2.000000,1.275000,1.500000,0.000000,0.000000,0.000000
0.020000,1.304970,2.000000,1.305000,1.500000,0.000000,0.000000,0.000000
0.020000,1.334970,2.000000,1.335000,1.500000,0.000000,0.000000,0.000000
0.020000,1.364970,2.000000,1.365000,1.500000,0.000000,0.000000,0.000000
0.020000,1.394970,2.000000,1.395000,1.500000,0.000000,0.000000,0.000000
0.020000,1.424970,2.000000,1.425000,1.500000,0.000000,0.000000,0.000000
0.020000,1.454970,2.000000,1.455000,1.500000,0.000000,0.000000,0.000000
0.020000,1.484970,2.000000,1.485000,1.500000,0.000000,0.000000,0.000000
0.020000,1.514970,2.000000,1.515000,1.500000,0.000000,0.000000,0.000000
0.020000,1.544970,2.000000,1.545000,1.500000,0.000000,0.000000,0.000000
0.020000,1.574970,2.000000,1.575000,1.500000,0.000000,0.000000,0.000000
0.020000,1.604970,2.000000,1.605000,1.500000,0.000000,0.000000,0.000000
0.020000,1.634970,2.000000,1.635000,1.500000,0.000000,0.000000,0.000000
0.020000,1.664970,2.000000,1.665000,1.500000,0.000000,0.000000,0.000000
0.020000,1.694970,2.000000,1.695000,1.500000,0.000000,0.000000,0.000000
0.020000,1.724970,2.000000,1.725000,1.500000,0.000000,0.000000,0.000000
0.020000,1.754970,2.000000,1.755000,1.500000,0.000000,0.000000,0.000000
0.020000,1.784970,2.000000,1.785000,1.500000,0.000000,0.000000,0.000000
0.020000,1.814970,2.000000,1.815000,1.500000,0.000000,0.000000,0.000000
0.020000,1.844970,2.000000,1.845000,1.500000,0.000000,0.000000,0.000000
0.020000,1.874970,2.000000,1.875000,1.500000,0.000000,0.000000,0.000000
0.020000,1.904770,2.000000,1.904800,1.480020,-0.999000,-49.950000,0.000000
0.020000,1.934171,2.000000,1.934201,1.460020,-1.000000,-0.050000,0.000000
0.020000,1.963171,2.000000,1.963201,1.440020,-1.000000,-0.000000,0.000000
0.020000,1.991771,2.000000,1.991801,1.420020,-1.000000,0.000000,0.000000
0.020000,2.019972,2.000000,2.020002,1.400020,-1.000000,0.000000,0.000000
0.020000,2.047772,2.000000,2.047802,1.380020,-1.000000,-0.000000,0.000000
0.020000,2.075173,2.000000,2.075203,1.360020,-1.000000,0.000000,0.000000
0.020000,2.102173,2.000000,2.102203,1.340020,-1.000000,0.000000,0.000000
0.020000,2.128773,2.000000,2.128803,1.320020,-1.000000,0.000000,0.000000
0.020000,2.154974,2.000000,2.155004,1.300020,-1.000000,0.000000,0.000000
0.020000,2.180774,2.000000,2.180804,1.280020,-1.000000,0.000000,0.000000
0.020000,2.206175,2.000000,2.206205,1.260020,-1.000000,-0.000000,0.000000
0.020000,2.231175,2.000000,2.231205,1.240020,-1.000000,0.000000,0.000000
0.020000,2.255775,2.000000,2.255805,1.220020,-1.000000,0.000000,0.000000
0.020000,2.279976,2.000000,2.280006,1.200020,-1.000000,-0.000000,0.000000
0.020000,2.303776,2.000000,2.303806,1.180020,-1.000000,-0.000000,0.000000
0.020000,2.327177,2.000000,2.327207,1.160020,-1.000000,0.000000,0.000000
0.020000,2.350177,2.000000,2.350207,1.140020,-1.000000,-0.000000,0.000000
0.020000,2.372777,2.000000,2.372807,1.120020,-1.000000,0.000000,0.000000
0.020000,2.394978,2.000000,2.395008,1.100020,-1.000000,0.000000,0.000000
0.020000,2.416778,2.000000,2.416808,1.080020,-1.000000,0.000000,0.000000
0.020000,2.438179,2.000000,2.438209,1.060020,-1.000000,0.000000,0.000000
0.020000,2.459179,2.000000,2.459209,1.040020,-1.000000,0.000000,0.000000
0.020000,2.479779,2.000000,2.479809,1.020020,-1.000000,0.000000,0.000000
0.020000,2.499980,2.000000,2.500010,1.000020,-1.000000,0.000000,0.000000
0.020000,2.519780,2.000000,2.519810,0.980020,-1.000000,0.000000,0.000000
0.020000,2.539181,2.000000,2.539211,0.960020,-1.000000,0.000000,0.000000
0.020000,2.558181,2.000000,2.558211,0.940020,-1.000000,0.000000,0.000000
0.020000,2.576781,2.000000,2.576811,0.920020,-1.000000,-0.000000,0.000000
0.020000,2.594982,2.000000,2.595012,0.900020,-1.000000,-0.000000,0.000000
0.020000,2.612782,2.000000,2.612812,0.880020,-1.000000,0.000000,0.000000
0.020000,2.630183,2.000000,2.630213,0.860020,-1.000000,-0.000000,0.000000
0.020000,2.647183,2.000000,2.647213,0.840020,-1.000000,0.000000,0.000000
0.020000,2.663783,2.000000,2.663813,0.820020,-1.000000,0.000000,0.000000
0.020000,2.679984,2.000000,2.680014,0.800020,-1.000000,0.000000,0.000000
0.020000,2.695784,2.000000,2.695814,0.780020,-1.000000,0.000000,0.000000
0.020000,2.711185,2.000000,2.711215,0.760020,-1.000000,0.000000,0.000000
0.020000,2.726185,2.000000,2.726215,0.740020,-1.000000,-0.000000,0.000000
0.020000,2.740785,2.000000,2.740815,0.720020,-1.000000,0.000000,0.000000
0.020000,2.754986,2.000000,2.755016,0.700020,-1.000000,0.000000,0.000000
0.020000,2.768786,2.000000,2.768816,0.680020,-1.000000,0.000000,0.000000
0.020000,2.782187,2.000000,2.782217,0.660020,-1.000000,-0.000000,0.000000
0.020000,2.795187,2.000000,2.795217,0.640020,-1.000000,0.000000,0.000000
0.020000,2.807787,2.000000,2.807817,0.620020,-1.000000,-0.000000,0.000000
0.020000,2.819988,2.000000,2.820018,0.600020,-1.000000,0.000000,0.000000
0.020000,2.831788,2.000000,2.831818,0.580020,-1.000000,0.000000,0.000000
0.020000,2.843189,2.000000,2.843219,0.560020,-1.000000,0.000000,0.000000
0.020000,2.854189,2.000000,2.854219,0.540020,-1.000000,0.000000,0.000000
0.020000,2.864789,2.000000,2.864819,0.520020,-1.000000,0.000000,0.000000
0.020000,2.874990,2.000000,2.875020,0.500020,-1.000000,0.000000,0.000000
0.020000,2.884790,2.000000,2.884820,0.480020,-1.000000,-0.000000,0.000000
0.020000,2.894191,2.000000,2.894221,0.460020,-1.000000,0.000000,0.000000
0.020000,2.903191,2.000000,2.903221,0.440020,-1.000000,0.000000,0.000000
0.020000,2.911791,2.000000,2.911821,0.420020,-1.000000,0.000000,0.000000
0.020000,2.919992,2.000000,2.920022,0.400020,-1.000000,-0.000000,0.000000
0.020000,2.927792,2.000000,2.927822,0.380020,-1.000000,0.000000,0.000000
0.020000,2.935193,2.000000,2.935223,0.360020,-1.000000,-0.000000,0.000000
0.020000,2.942193,2.000000,2.942223,0.340020,-1.000000,0.000000,0.000000
0.020000,2.948793,2.000000,2.948823,0.320020,-1.000000,0.000000,0.000000
0.020000,2.954994,2.000000,2.955024,0.300020,-1.000000,0.000000,0.000000
0.020000,2.960794,2.000000,2.960824,0.280020,-1.000000,0.000000,0.000000
0.020000,2.966195,2.000000,2.966225,0.260020,-1.000000,-0.000000,0.000000
0.020000,2.971195,2.000000,2.971225,0.240020,-1.000000,0.000000,0.000000
0.020000,2.975795,2.000000,2.975825,0.220020,-1.000000,0.000000,0.000000
0.020000,2.979996,2.000000,2.980026,0.200020,-1.000000,0.000000,0.000000
0.020000,2.983796,2.000000,2.983826,0.180020,-1.000000,0.000000,0.000000
0.020000,2.987197,2.000000,2.987227,0.160020,-1.000000,-0.000000,0.000000
0.020000,2.990197,2.000000,2.990227,0.140020,-1.000000,0.000000,0.000000
0.020000,2.992797,2.000000,2.992827,0.120020,-1.000000,0.000000,0.000000
0.020000,2.994998,2.000000,2.995028,0.100020,-1.000000,-0.000000,0.000000
0.020000,2.996798,2.000000,2.996828,0.080020,-1.000000,0.000000,0.000000
0.020000,2.998199,2.000000,2.998229,0.060020,-1.000000,0.000000,0.000000
0.020000,2.999199,2.000000,2.999229,0.040020,-1.000000,0.000000,0.000000
0.020000,2.999799,2.000000,2.999829,0.020020,-1.000000,-0.000000,0.000000
0.020000,3.000000,2.000000,3.000030,0.000020,-1.000000,0.000000,0.000000
0.020000,3.000000,2.000000,3.000030,0.000000,-0.001000,49.950000,0.000000
0.020000,3.000000,2.000000,3.000030,0.000000,0.000000,0.050000,0.000000
