dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.244970,2.345000,1.245000,1.500000,0.000000,0.000000,0.000000
0.020000,1.274970,2.345000,1.275000,1.500000,-0.000000,-0.000000,0.000000
0.020000,1.304970,2.345000,1.305000,1.500000,0.000000,0.000000,0.000000
0.020000,1.334970,2.345000,1.335000,1.500000,0.000000,-0.000000,0.000000
0.020000,1.364970,2.345000,1.365000,1.500000,0.000000,0.000000,0.000000
0.020000,1.394970,2.345000,1.395000,1.500000,0.000000,0.000000,0.000000
0.020000,1.424970,2.345000,1.425000,1.500000,0.000000,0.000000,0.000000
0.020000,1.454970,2.345000,1.455000,1.500000,-0.000000,-0.000000,0.000000
0.020000,1.484970,2.345000,1.485000,1.500000,0.000000,0.000000,0.000000
0.020000,1.514970,2.345000,1.515000,1.500000,0.000000,0.000000,0.000000
0.020000,1.544970,2.345000,1.545000,1.500000,0.000000,-0.000000,0.000000
0.020000,1.574970,2.345000,1.575000,1.500000,0.000000,-0.000000,0.000000
0.020000,1.604970,2.345000,1.605000,1.500000,0.000000,-0.000000,0.000000
0.020000,1.634970,2.345000,1.635000,1.500000,0.000000,0.000000,0.000000
0.020000,1.664970,2.345000,1.665000,1.500000,0.000000,0.000000,0.000000
0.020000,1.694970,2.345000,1.695000,1.500000,0.000000,0.000000,0.000000
0.020000,1.724970,2.345000,1.725000,1.500000,0.000000,0.000000,0.000000
0.020000,1.754970,2.345000,1.755000,1.500000,0.000000,0.000000,0.000000
0.020000,1.784970,2.345000,1.785000,1.500000,0.000000,0.000000,0.000000
0.020000,1.814970,2.345000,1.815000,1.500000,0.000000,0.000000,0.000000
0.020000,1.844970,2.345000,1.845000,1.500000,0.000000,0.000000,0.000000
0.020000,1.874970,2.345000,1.875000,1.500000,0.000000,0.000000,0.000000
0.020000,1.904770,2.345000,1.904800,1.490010,-0.499500,-24.975000,0.000000
0.020000,1.934171,2.345000,1.934201,1.470020,-0.999500,-25.000000,0.000000
0.020000,1.963171,2.345000,1.963201,1.450020,-1.000000,-0.025000,0.000000
0.020000,1.991771,2.345000,1.991801,1.430020,-1.000000,0.000000,0.000000
0.020000,2.019972,2.345000,2.020002,1.410020,-1.000000,0.000000,0.000000
0.020000,2.047772,2.345000,2.047802,1.390020,-1.000000,0.000000,0.000000
0.020000,2.075173,2.345000,2.075203,1.370020,-1.000000,-0.000000,0.000000
0.020000,2.102173,2.345000,2.102203,1.350020,-1.000000,0.000000,0.000000
0.020000,2.128773,2.345000,2.128803,1.330020,-1.000000,-0.000000,0.000000
0.020000,2.154974,2.345000,2.155004,1.310020,-1.000000,0.000000,0.000000
0.020000,2.180774,2.345000,2.180804,1.290020,-1.000000,0.000000,0.000000
0.020000,2.206175,2.345000,2.206205,1.270020,-1.000000,0.000000,0.000000
0.020000,2.231175,2.345000,2.231205,1.250020,-1.000000,-0.000000,0.000000
0.020000,2.255775,2.345000,2.255805,1.230020,-1.000000,0.000000,0.000000
0.020000,2.279976,2.345000,2.280006,1.210020,-1.000000,0.000000,0.000000
0.020000,2.303776,2.345000,2.303806,1.190020,-1.000000,0.000000,0.000000
0.020000,2.327177,2.345000,2.327207,1.170020,-1.000000,0.000000,0.000000
0.020000,2.350177,2.345000,2.350207,1.150020,-1.000000,-0.000000,0.000000
0.020000,2.372777,2.345000,2.372807,1.130020,-1.000000,0.000000,0.000000
0.020000,2.394978,2.345000,2.395008,1.110020,-1.000000,-0.000000,0.000000
0.020000,2.416778,2.345000,2.416808,1.090020,-1.000000,0.000000,0.000000
0.020000,2.438179,2.345000,2.438209,1.070020,-1.000000,0.000000,0.000000
0.020000,2.459179,2.345000,2.459209,1.050020,-1.000000,0.000000,0.000000
0.020000,2.479779,2.345000,2.479809,1.030020,-1.000000,0.000000,0.000000
0.020000,2.499980,2.345000,2.500010,1.010020,-1.000000,0.000000,0.000000
0.020000,2.519780,2.345000,2.519810,0.990020,-1.000000,-0.000000,0.000000
0.020000,2.539181,2.345000,2.539211,0.970020,-1.000000,0.000000,0.000000
0.020000,2.558181,2.345000,2.558211,0.950020,-1.000000,-0.000000,0.000000
0.020000,2.576781,2.345000,2.576811,0.930020,-1.000000,0.000000,0.000000
0.020000,2.594982,2.345000,2.595012,0.910020,-1.000000,-0.000000,0.000000
0.020000,2.612782,2.345000,2.612812,0.890020,-1.000000,0.000000,0.000000
0.020000,2.630183,2.345000,2.630213,0.870020,-1.000000,0.000000,0.000000
0.020000,2.647183,2.345000,2.647213,0.850020,-1.000000,-0.000000,0.000000
0.020000,2.663783,2.345000,2.663813,0.830020,-1.000000,0.000000,0.000000
0.020000,2.679984,2.345000,2.680014,0.810020,-1.000000,0.000000,0.000000
0.020000,2.695784,2.345000,2.695814,0.790020,-1.000000,0.000000,0.000000
0.020000,2.711185,2.345000,2.711215,0.770020,-1.000000,0.000000,0.000000
0.020000,2.726185,2.345000,2.726215,0.750020,-1.000000,0.000000,0.000000
0.020000,2.740785,2.345000,2.740815,0.730020,-1.000000,-0.000000,0.000000
0.020000,2.754986,2.345000,2.755016,0.710020,-1.000000,0.000000,0.000000
0.020000,2.768786,2.345000,2.768816,0.690020,-1.000000,-0.000000,0.000000
0.020000,2.782187,2.345000,2.782217,0.670020,-1.000000,0.000000,0.000000
0.020000,2.795187,2.345000,2.795217,0.650020,-1.000000,-0.000000,0.000000
0.020000,2.807787,2.345000,2.807817,0.630020,-1.000000,0.000000,0.000000
0.020000,2.819988,2.345000,2.820018,0.610020,-1.000000,0.000000,0.000000
0.020000,2.831788,2.345000,2.831818,0.590020,-1.000000,0.000000,0.000000
0.020000,2.843189,2.345000,2.843219,0.570020,-1.000000,-0.000000,0.000000
0.020000,2.854189,2.345000,2.854219,0.550020,-1.000000,0.000000,0.000000
0.020000,2.864789,2.345000,2.864819,0.530020,-1.000000,-0.000000,0.000000
0.020000,2.874990,2.345000,2.875020,0.510020,-1.000000,0.000000,0.000000
0.020000,2.884790,2.345000,2.884820,0.490020,-1.000000,-0.000000,0.000000
0.020000,2.894191,2.345000,2.894221,0.470020,-1.000000,0.000000,0.000000
0.020000,2.903191,2.345000,2.903221,0.450020,-1.000000,-0.000000,0.000000
0.020000,2.911791,2.345000,2.911821,0.430020,-1.000000,0.000000,0.000000
0.020000,2.919992,2.345000,2.920022,0.410020,-1.000000,0.000000,0.000000
0.020000,2.927792,2.345000,2.927822,0.390020,-1.000000,0.000000,0.000000
0.020000,2.935193,2.345000,2.935223,0.370020,-1.000000,0.000000,0.000000
0.020000,2.942193,2.345000,2.942223,0.350020,-1.000000,-0.000000,0.000000
0.020000,2.948793,2.345000,2.948823,0.330020,-1.000000,0.000000,0.000000
0.020000,2.954994,2.345000,2.955024,0.310020,-1.000000,-0.000000,0.000000
0.020000,2.960794,2.345000,2.960824,0.290020,-1.000000,0.000000,0.000000
0.020000,2.966195,2.345000,2.966225,0.270020,-1.000000,-0.000000,0.000000
0.020000,2.971195,2.345000,2.971225,0.250020,-1.000000,0.000000,0.000000
0.020000,2.975795,2.345000,2.975825,0.230020,-1.000000,0.000000,0.000000
0.020000,2.979996,2.345000,2.980026,0.210020,-1.000000,-0.000000,0.000000
0.020000,2.983796,2.345000,2.983826,0.190020,-1.000000,0.000000,0.000000
0.020000,2.987197,2.345000,2.987227,0.170020,-1.000000,0.000000,0.000000
0.020000,2.990197,2.345000,2.990227,0.150020,-1.000000,-0.000000,0.000000
0.020000,2.992797,2.345000,2.992827,0.130020,-1.000000,0.000000,0.000000
0.020000,2.994998,2.345000,2.995028,0.110020,-1.000000,-0.000000,0.000000
0.020000,2.996798,2.345000,2.996828,0.090020,-1.000000,0.000000,0.000000
0.020000,2.998199,2.345000,2.998229,0.070020,-1.000000,0.000000,0.000000
0.020000,2.999199,2.345000,2.999229,0.050020,-1.000000,0.000000,0.000000
0.020000,2.999799,2.345000,2.999829,0.030020,-1.000000,-0.000000,0.000000
0.020000,3.000000,2.345000,3.000030,0.010020,-1.000000,0.000000,0.000000
0.020000,3.000000,2.345000,3.000030,0.000010,-0.500500,24.975000,0.000000
0.020000,3.000000,2.345000,3.000030,0.000000,-0.000500,25.000000,0.000000
